Dataset,Algorithm,Metric,Delta_Ratio,Time_s,Max_Radius,Silhouette,Adj_Rand,k
SKL_StandardBlobs_5,Refinement,Mahalanobis,0.25,0.0004902999999103486,2.783079807154976,0.11990678000975638,0.04149770682602439,3
SKL_StandardBlobs_5,Refinement,Mahalanobis,0.25,0.0005061000001660432,2.783079807154976,0.11990678000975638,0.04149770682602439,3
SKL_StandardBlobs_5,Refinement,Mahalanobis,0.25,0.000462800000605057,2.783079807154976,0.11990678000975638,0.04149770682602439,3
SKL_StandardBlobs_5,Refinement,Mahalanobis,0.25,0.0005436000001282082,2.783079807154976,0.11990678000975638,0.04149770682602439,3
SKL_NoStructure_1,KMeans,Euclidiana,N/A,0.00758750000022701,2.067405682887752,0.40254077609717,0.0,3
SKL_NoStructure_1,KMeans,Euclidiana,N/A,0.006433199999264616,2.067405682887752,0.40254077609717,0.0,3
SKL_NoStructure_1,KMeans,Euclidiana,N/A,0.006576300000233459,2.067405682887752,0.40254077609717,0.0,3
SKL_NoStructure_1,KMeans,Euclidiana,N/A,0.006448899999668356,1.9742948444739767,0.4029353058331216,0.0,3
SKL_NoStructure_1,KMeans,Euclidiana,N/A,0.006260899999688263,2.067405682887752,0.40254077609717,0.0,3
SKL_NoStructure_1,KMeans,Euclidiana,N/A,0.00751010000021779,2.067405682887752,0.40254077609717,0.0,3
SKL_NoStructure_1,KMeans,Euclidiana,N/A,0.00580549999995128,2.067405682887752,0.40254077609717,0.0,3
SKL_NoStructure_1,KMeans,Euclidiana,N/A,0.004393400000481051,1.9742948444739767,0.4029420629978456,0.0,3
SKL_NoStructure_1,KMeans,Euclidiana,N/A,0.005152100000486826,2.067405682887752,0.40254077609717,0.0,3
SKL_NoStructure_1,KMeans,Euclidiana,N/A,0.005491299999448529,2.067405682887752,0.40254077609717,0.0,3
SKL_NoStructure_1,KMeans,Euclidiana,N/A,0.0054110999999466,2.067405682887752,0.40254077609717,0.0,3
SKL_NoStructure_1,KMeans,Euclidiana,N/A,0.004698999999163789,1.9742948444739767,0.4029420629978456,0.0,3
SKL_NoStructure_1,KMeans,Euclidiana,N/A,0.006677499999568681,2.067405682887752,0.40254077609717,0.0,3
SKL_NoStructure_1,KMeans,Euclidiana,N/A,0.0064770999997563194,2.067405682887752,0.40254077609717,0.0,3
SKL_NoStructure_1,KMeans,Euclidiana,N/A,0.00851169999987178,1.8834862204732516,0.3685893930716429,0.0,3
SKL_NoStructure_1,MaxMin,Minkowski-L1,N/A,0.0002013000002989429,2.9625039812873055,0.3114789036483914,0.0,3
SKL_NoStructure_1,MaxMin,Minkowski-L1,N/A,4.42000000475673e-05,2.9625039812873055,0.3114789036483914,0.0,3
SKL_NoStructure_1,MaxMin,Minkowski-L1,N/A,4.640000042854808e-05,2.9625039812873055,0.3114789036483914,0.0,3
SKL_NoStructure_1,MaxMin,Minkowski-L1,N/A,4.2800000301213004e-05,2.9625039812873055,0.3114789036483914,0.0,3
SKL_NoStructure_1,MaxMin,Minkowski-L1,N/A,4.239999998389976e-05,2.9625039812873055,0.3114789036483914,0.0,3
SKL_NoStructure_1,MaxMin,Minkowski-L1,N/A,0.00011369999992894009,2.9625039812873055,0.3114789036483914,0.0,3
SKL_NoStructure_1,MaxMin,Minkowski-L1,N/A,0.00013079999916953966,2.9625039812873055,0.3114789036483914,0.0,3
SKL_NoStructure_1,MaxMin,Minkowski-L1,N/A,5.0800000281014945e-05,2.9625039812873055,0.3114789036483914,0.0,3
SKL_NoStructure_1,MaxMin,Minkowski-L1,N/A,6.159999975352548e-05,2.9625039812873055,0.3114789036483914,0.0,3
SKL_NoStructure_1,MaxMin,Minkowski-L1,N/A,4.7200000153679866e-05,2.9625039812873055,0.3114789036483914,0.0,3
SKL_NoStructure_1,MaxMin,Minkowski-L1,N/A,4.779999926540768e-05,2.9625039812873055,0.3114789036483914,0.0,3
SKL_NoStructure_1,MaxMin,Minkowski-L1,N/A,4.859999990003416e-05,2.9625039812873055,0.3114789036483914,0.0,3
SKL_NoStructure_1,MaxMin,Minkowski-L1,N/A,5.6599999879836105e-05,2.9625039812873055,0.3114789036483914,0.0,3
SKL_NoStructure_1,MaxMin,Minkowski-L1,N/A,5.7500000366417225e-05,2.9625039812873055,0.3114789036483914,0.0,3
SKL_NoStructure_1,MaxMin,Minkowski-L1,N/A,4.650000028050272e-05,2.9625039812873055,0.3114789036483914,0.0,3
SKL_NoStructure_1,Refinement,Minkowski-L1,0.01,0.001730400000269583,2.196930103677305,0.3835216683380047,0.0,3
SKL_NoStructure_1,Refinement,Minkowski-L1,0.01,0.0014622000007875613,2.196930103677305,0.3835216683380047,0.0,3
SKL_NoStructure_1,Refinement,Minkowski-L1,0.01,0.0015026999999463442,2.196930103677305,0.3835216683380047,0.0,3
SKL_NoStructure_1,Refinement,Minkowski-L1,0.01,0.0014793000000281609,2.196930103677305,0.3835216683380047,0.0,3
SKL_NoStructure_1,Refinement,Minkowski-L1,0.01,0.0025420000001759036,2.196930103677305,0.3835216683380047,0.0,3
SKL_NoStructure_1,Refinement,Minkowski-L1,0.01,0.002621499999804655,2.196930103677305,0.3835216683380047,0.0,3
SKL_NoStructure_1,Refinement,Minkowski-L1,0.01,0.0015146999994612997,2.196930103677305,0.3835216683380047,0.0,3
SKL_NoStructure_1,Refinement,Minkowski-L1,0.01,0.001478799999858893,2.196930103677305,0.3835216683380047,0.0,3
SKL_NoStructure_1,Refinement,Minkowski-L1,0.01,0.0016945000006671762,2.196930103677305,0.3835216683380047,0.0,3
SKL_NoStructure_1,Refinement,Minkowski-L1,0.01,0.0014258999999583466,2.196930103677305,0.3835216683380047,0.0,3
SKL_NoStructure_1,Refinement,Minkowski-L1,0.01,0.0014026999997440726,2.196930103677305,0.3835216683380047,0.0,3
SKL_NoStructure_1,Refinement,Minkowski-L1,0.01,0.0015821000006326358,2.196930103677305,0.3835216683380047,0.0,3
SKL_NoStructure_1,Refinement,Minkowski-L1,0.01,0.0014077000005272566,2.196930103677305,0.3835216683380047,0.0,3
SKL_NoStructure_1,Refinement,Minkowski-L1,0.01,0.0013961999993625795,2.196930103677305,0.3835216683380047,0.0,3
SKL_NoStructure_1,Refinement,Minkowski-L1,0.01,0.0013926999999966938,2.196930103677305,0.3835216683380047,0.0,3
SKL_NoStructure_1,Refinement,Minkowski-L1,0.05,0.0011019000003216206,2.196930103677305,0.3835216683380047,0.0,3
SKL_NoStructure_1,Refinement,Minkowski-L1,0.05,0.0011180999999851338,2.196930103677305,0.3835216683380047,0.0,3
SKL_NoStructure_1,Refinement,Minkowski-L1,0.05,0.0010414000007585855,2.196930103677305,0.3835216683380047,0.0,3
SKL_NoStructure_1,Refinement,Minkowski-L1,0.05,0.001264900000023772,2.196930103677305,0.3835216683380047,0.0,3
SKL_NoStructure_1,Refinement,Minkowski-L1,0.05,0.0012035999998261104,2.196930103677305,0.3835216683380047,0.0,3
SKL_NoStructure_1,Refinement,Minkowski-L1,0.05,0.0014771000005566748,2.196930103677305,0.3835216683380047,0.0,3
SKL_NoStructure_1,Refinement,Minkowski-L1,0.05,0.001176599999780592,2.196930103677305,0.3835216683380047,0.0,3
SKL_NoStructure_1,Refinement,Minkowski-L1,0.05,0.0013363000007302617,2.196930103677305,0.3835216683380047,0.0,3
SKL_NoStructure_1,Refinement,Minkowski-L1,0.05,0.0011058999998567742,2.196930103677305,0.3835216683380047,0.0,3
SKL_NoStructure_1,Refinement,Minkowski-L1,0.05,0.0012745000003633322,2.196930103677305,0.3835216683380047,0.0,3
SKL_NoStructure_1,Refinement,Minkowski-L1,0.05,0.0011457000000518747,2.196930103677305,0.3835216683380047,0.0,3
SKL_NoStructure_1,Refinement,Minkowski-L1,0.05,0.001161099999990256,2.196930103677305,0.3835216683380047,0.0,3
SKL_NoStructure_1,Refinement,Minkowski-L1,0.05,0.0012679999999818392,2.196930103677305,0.3835216683380047,0.0,3
SKL_NoStructure_1,Refinement,Minkowski-L1,0.05,0.0011578000003282796,2.196930103677305,0.3835216683380047,0.0,3
SKL_NoStructure_1,Refinement,Minkowski-L1,0.05,0.0011403999997128267,2.196930103677305,0.3835216683380047,0.0,3
SKL_NoStructure_1,Refinement,Minkowski-L1,0.1,0.0010047000005215523,2.196930103677305,0.3835216683380047,0.0,3
SKL_NoStructure_1,Refinement,Minkowski-L1,0.1,0.0009169999993901001,2.196930103677305,0.3835216683380047,0.0,3
SKL_NoStructure_1,Refinement,Minkowski-L1,0.1,0.0009116000001085922,2.196930103677305,0.3835216683380047,0.0,3
SKL_NoStructure_1,Refinement,Minkowski-L1,0.1,0.0009344999998575076,2.196930103677305,0.3835216683380047,0.0,3
SKL_NoStructure_1,Refinement,Minkowski-L1,0.1,0.000929300000279909,2.196930103677305,0.3835216683380047,0.0,3
SKL_NoStructure_1,Refinement,Minkowski-L1,0.1,0.0008507000002282439,2.196930103677305,0.3835216683380047,0.0,3
SKL_NoStructure_1,Refinement,Minkowski-L1,0.1,0.0009016000003612135,2.196930103677305,0.3835216683380047,0.0,3
SKL_NoStructure_1,Refinement,Minkowski-L1,0.1,0.0012689999994108803,2.196930103677305,0.3835216683380047,0.0,3
SKL_NoStructure_1,Refinement,Minkowski-L1,0.1,0.0009125999995376333,2.196930103677305,0.3835216683380047,0.0,3
SKL_NoStructure_1,Refinement,Minkowski-L1,0.1,0.0009124000007432187,2.196930103677305,0.3835216683380047,0.0,3
SKL_NoStructure_1,Refinement,Minkowski-L1,0.1,0.0009230999994542799,2.196930103677305,0.3835216683380047,0.0,3
SKL_NoStructure_1,Refinement,Minkowski-L1,0.1,0.0008969999998953426,2.196930103677305,0.3835216683380047,0.0,3
SKL_NoStructure_1,Refinement,Minkowski-L1,0.1,0.0009103000002141926,2.196930103677305,0.3835216683380047,0.0,3
SKL_NoStructure_1,Refinement,Minkowski-L1,0.1,0.00090970000019297,2.196930103677305,0.3835216683380047,0.0,3
SKL_NoStructure_1,Refinement,Minkowski-L1,0.1,0.0008901999999579857,2.196930103677305,0.3835216683380047,0.0,3
SKL_NoStructure_1,Refinement,Minkowski-L1,0.15,0.0008005000008779461,2.5429749836309883,0.35263771429901497,0.0,3
SKL_NoStructure_1,Refinement,Minkowski-L1,0.15,0.0007879999993747333,2.5429749836309883,0.35263771429901497,0.0,3
SKL_NoStructure_1,Refinement,Minkowski-L1,0.15,0.0007022999998298474,2.5429749836309883,0.35263771429901497,0.0,3
SKL_NoStructure_1,Refinement,Minkowski-L1,0.15,0.0007176999997682287,2.5429749836309883,0.35263771429901497,0.0,3
SKL_NoStructure_1,Refinement,Minkowski-L1,0.15,0.0006957999994483544,2.5429749836309883,0.35263771429901497,0.0,3
SKL_NoStructure_1,Refinement,Minkowski-L1,0.15,0.0006959000002098037,2.5429749836309883,0.35263771429901497,0.0,3
SKL_NoStructure_1,Refinement,Minkowski-L1,0.15,0.0007134000006772112,2.5429749836309883,0.35263771429901497,0.0,3
SKL_NoStructure_1,Refinement,Minkowski-L1,0.15,0.0007758000001558685,2.5429749836309883,0.35263771429901497,0.0,3
SKL_NoStructure_1,Refinement,Minkowski-L1,0.15,0.0006633000002693734,2.5429749836309883,0.35263771429901497,0.0,3
SKL_NoStructure_1,Refinement,Minkowski-L1,0.15,0.0006645000003118184,2.5429749836309883,0.35263771429901497,0.0,3
SKL_NoStructure_1,Refinement,Minkowski-L1,0.15,0.0006671999999525724,2.5429749836309883,0.35263771429901497,0.0,3
SKL_NoStructure_1,Refinement,Minkowski-L1,0.15,0.0007095999999364722,2.5429749836309883,0.35263771429901497,0.0,3
SKL_NoStructure_1,Refinement,Minkowski-L1,0.15,0.0006983000002946937,2.5429749836309883,0.35263771429901497,0.0,3
SKL_NoStructure_1,Refinement,Minkowski-L1,0.15,0.0007278000002770568,2.5429749836309883,0.35263771429901497,0.0,3
SKL_NoStructure_1,Refinement,Minkowski-L1,0.15,0.0007109999996828265,2.5429749836309883,0.35263771429901497,0.0,3
SKL_NoStructure_1,Refinement,Minkowski-L1,0.25,0.0006167999999888707,2.5429749836309883,0.35263771429901497,0.0,3
SKL_NoStructure_1,Refinement,Minkowski-L1,0.25,0.0005184000001463573,2.5429749836309883,0.35263771429901497,0.0,3
SKL_NoStructure_1,Refinement,Minkowski-L1,0.25,0.0005871000003025983,2.5429749836309883,0.35263771429901497,0.0,3
SKL_NoStructure_1,Refinement,Minkowski-L1,0.25,0.0005386000002545188,2.5429749836309883,0.35263771429901497,0.0,3
SKL_NoStructure_1,Refinement,Minkowski-L1,0.25,0.0004936000004818197,2.5429749836309883,0.35263771429901497,0.0,3
SKL_NoStructure_1,Refinement,Minkowski-L1,0.25,0.0005319000001691165,2.5429749836309883,0.35263771429901497,0.0,3
SKL_NoStructure_1,Refinement,Minkowski-L1,0.25,0.0004942000005030422,2.5429749836309883,0.35263771429901497,0.0,3
SKL_NoStructure_1,Refinement,Minkowski-L1,0.25,0.0005088000007162918,2.5429749836309883,0.35263771429901497,0.0,3
SKL_NoStructure_1,Refinement,Minkowski-L1,0.25,0.00045309999950404745,2.5429749836309883,0.35263771429901497,0.0,3
SKL_NoStructure_1,Refinement,Minkowski-L1,0.25,0.00045510000018111896,2.5429749836309883,0.35263771429901497,0.0,3
SKL_NoStructure_1,Refinement,Minkowski-L1,0.25,0.0005891999999221298,2.5429749836309883,0.35263771429901497,0.0,3
SKL_NoStructure_1,Refinement,Minkowski-L1,0.25,0.0004951999999320833,2.5429749836309883,0.35263771429901497,0.0,3
SKL_NoStructure_1,Refinement,Minkowski-L1,0.25,0.0004856999994444777,2.5429749836309883,0.35263771429901497,0.0,3
SKL_NoStructure_1,Refinement,Minkowski-L1,0.25,0.00044950000028620707,2.5429749836309883,0.35263771429901497,0.0,3
SKL_NoStructure_1,Refinement,Minkowski-L1,0.25,0.00047249999988707714,2.5429749836309883,0.35263771429901497,0.0,3
SKL_NoStructure_1,MaxMin,Minkowski-L2,N/A,0.00012179999976069666,2.3939572806349667,0.31855986150284166,0.0,3
