Dataset,Algorithm,Metric,Delta_Ratio,k,Time_mean,Time_std,Radius_mean,Radius_std,Silhouette_mean,Silhouette_std,AdjRand_mean,AdjRand_std
MultiVar_Elliptical_Strong_3,Refinement,Minkowski-L2,1%,4,0.001396670937538147,6.581269553945895e-05,2.2687417147714553,0.0,0.3779908446195478,0.0,0.4788866537232417,0.0
MultiVar_Elliptical_Strong_3,Refinement,Minkowski-L2,5%,4,0.0011533069366123528,9.536368061742752e-05,2.322949678936489,0.0,0.490599524295478,0.0,0.6018023289198902,0.0
MultiVar_Elliptical_Strong_3,Refinement,Minkowski-L2,10%,4,0.0009849042010804017,6.965053183658032e-05,2.322949678936489,0.0,0.490599524295478,0.0,0.6018023289198902,0.0
MultiVar_Elliptical_Strong_3,Refinement,Minkowski-L2,15%,4,0.0008054090683193257,0.00014465278386295683,2.322949678936489,0.0,0.490599524295478,0.0,0.6018023289198902,0.0
MultiVar_Elliptical_Strong_3,Refinement,Minkowski-L2,25%,4,0.0005393733289868881,0.00012235399627305707,2.322949678936489,0.0,0.490599524295478,0.0,0.6018023289198902,0.0
MultiVar_Elliptical_Strong_3,Refinement,Minkowski-L3,1%,4,0.0014343034650664776,6.830804933223967e-05,2.143670231819643,0.0,0.3255128214517077,0.0,0.453161945667869,0.0
MultiVar_Elliptical_Strong_3,Refinement,Minkowski-L3,5%,4,0.0011762308635904144,7.896654603719554e-05,2.105288331358962,0.0,0.4018410878866932,0.0,0.5910329551172245,0.0
MultiVar_Elliptical_Strong_3,Refinement,Minkowski-L3,10%,4,0.0010074361402075739,7.61698199006109e-05,2.105288331358962,0.0,0.4018410878866932,0.0,0.5910329551172245,0.0
MultiVar_Elliptical_Strong_3,Refinement,Minkowski-L3,15%,4,0.000778338002661864,8.079030737592608e-05,2.105288331358962,0.0,0.4018410878866932,0.0,0.5910329551172245,0.0
MultiVar_Elliptical_Strong_3,Refinement,Minkowski-L3,25%,4,0.000502534135011956,2.5783056033677386e-05,2.105288331358962,0.0,0.4018410878866932,0.0,0.5910329551172245,0.0
MultiVar_Elliptical_Strong_8,Refinement,Mahalanobis,1%,4,0.0025948276044800876,6.976460152741682e-05,1.6135989004636035,0.0,0.5495416612970428,0.0,0.805110377274032,0.0
MultiVar_Elliptical_Strong_8,Refinement,Mahalanobis,5%,4,0.0020026098645757884,7.215430644649612e-05,1.6135989004636035,0.0,0.5513180649039044,0.0,0.8055818721879416,0.0
MultiVar_Elliptical_Strong_8,Refinement,Mahalanobis,10%,4,0.001781015668530017,0.00013832712075375443,1.6135989004636035,0.0,0.5513180649039044,0.0,0.8055818721879416,0.0
MultiVar_Elliptical_Strong_8,Refinement,Mahalanobis,15%,4,0.0015362491986403862,0.0002688818570741362,1.887214062515124,0.0,0.3572013285596478,0.0,0.5261936596792622,0.0
MultiVar_Elliptical_Strong_8,Refinement,Mahalanobis,25%,4,0.0010656061330034086,0.0001805386577870097,1.887214062515124,0.0,0.3572013285596478,0.0,0.5261936596792622,0.0
MultiVar_Elliptical_Strong_8,Refinement,Minkowski-L1,1%,4,0.002601830998901278,0.00010937064833330594,2.095347487838118,0.0,0.5278360777777196,0.0,0.7647607718354501,0.0
