Dataset,Algorithm,Metric,Delta_Ratio,Time_s,Max_Radius,Silhouette,Adj_Rand,k
SKL_NoisyCircles_4,Refinement,Minkowski-L2,0.15,0.0014930719989934005,3.169559911570978,,,2
SKL_NoisyCircles_4,Refinement,Minkowski-L2,0.15,0.0016381980021833442,3.169559911570978,,,2
SKL_NoisyCircles_4,Refinement,Minkowski-L2,0.25,0.0011544399967533536,3.169559911570978,,,2
SKL_NoisyCircles_4,Refinement,Minkowski-L2,0.25,0.001126201001170557,3.169559911570978,,,2
SKL_NoisyCircles_4,Refinement,Minkowski-L2,0.25,0.0010472249996382743,3.169559911570978,,,2
SKL_NoisyCircles_4,Refinement,Minkowski-L2,0.25,0.001031029001751449,3.169559911570978,,,2
SKL_NoisyCircles_4,Refinement,Minkowski-L2,0.25,0.001034913002513349,3.169559911570978,,,2
SKL_NoisyCircles_4,Refinement,Minkowski-L2,0.25,0.0010027910029748455,3.169559911570978,,,2
SKL_NoisyCircles_4,Refinement,Minkowski-L2,0.25,0.0009608809996279888,3.169559911570978,,,2
SKL_NoisyCircles_4,Refinement,Minkowski-L2,0.25,0.000996483999188058,3.169559911570978,,,2
SKL_NoisyCircles_4,Refinement,Minkowski-L2,0.25,0.0010395959980087355,3.169559911570978,,,2
SKL_NoisyCircles_4,Refinement,Minkowski-L2,0.25,0.0009582209968357347,3.169559911570978,,,2
SKL_NoisyCircles_4,Refinement,Minkowski-L2,0.25,0.0010442749990033917,3.169559911570978,,,2
SKL_NoisyCircles_4,Refinement,Minkowski-L2,0.25,0.0013141859963070601,3.169559911570978,,,2
SKL_NoisyCircles_4,Refinement,Minkowski-L2,0.25,0.001356884000415448,3.169559911570978,,,2
SKL_NoisyCircles_4,Refinement,Minkowski-L2,0.25,0.001716796999971848,3.169559911570978,,,2
SKL_NoisyCircles_4,Refinement,Minkowski-L2,0.25,0.001373299994156696,3.169559911570978,,,2
SKL_NoisyCircles_4,MaxMin,Minkowski-L3,N/A,0.00014750300033483654,2.431328441024418,0.2930257200499746,0.020871952834264847,2
SKL_NoisyCircles_4,MaxMin,Minkowski-L3,N/A,0.00017427800048608333,2.431328441024418,0.2930257200499746,0.020871952834264847,2
SKL_NoisyCircles_4,MaxMin,Minkowski-L3,N/A,0.0001537469943286851,2.431328441024418,0.2930257200499746,0.020871952834264847,2
SKL_NoisyCircles_4,MaxMin,Minkowski-L3,N/A,0.00012703899847110733,2.431328441024418,0.2930257200499746,0.020871952834264847,2
